filename,width,height,class,xmin,ymin,xmax,ymax
Apple Red 1/r_116_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_117_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_118_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_119_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_11_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_120_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_121_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_122_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_123_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_124_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_125_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_126_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_127_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_128_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_129_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_12_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_130_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_131_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_132_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_133_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_134_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_135_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_136_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_137_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_138_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_139_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_13_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_140_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_141_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_142_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_143_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_144_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_145_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_146_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_147_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_148_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_149_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_14_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_150_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_151_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_152_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_153_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_154_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_155_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_156_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_157_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_158_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_159_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_15_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_160_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_161_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_162_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_163_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_164_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_165_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_166_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_167_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_168_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_169_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_16_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_170_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_171_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_172_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_173_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_174_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_175_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_176_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_177_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_178_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_179_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_17_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_180_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_181_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_182_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_183_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_184_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_185_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_186_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_187_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_188_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_189_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_18_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_190_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_191_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_192_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_193_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_194_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_195_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_196_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_197_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_198_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_199_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_19_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_1_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_200_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_201_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_202_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_203_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_204_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_205_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_206_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_207_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_208_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_209_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_20_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_210_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_211_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_212_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_213_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_214_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_215_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_216_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_217_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_218_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_219_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_21_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_220_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_221_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_222_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_223_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_224_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_225_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_226_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_227_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_228_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_229_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_22_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_230_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_231_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_232_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_233_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_234_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_235_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_236_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_237_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_238_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_239_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_23_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_240_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_241_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_242_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_243_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_244_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_245_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_246_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_247_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_248_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_249_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_24_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_250_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_251_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_252_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_253_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_254_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_255_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_256_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_257_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_258_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_259_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_25_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_260_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_261_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_262_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_263_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_264_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_265_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_266_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_267_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_268_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_269_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_26_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_270_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_271_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_272_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_273_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_274_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_275_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_276_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_277_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_278_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_279_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_27_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_280_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_281_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_282_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_283_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_284_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_285_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_286_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_287_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_288_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_289_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_28_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_290_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_291_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_292_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_293_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_294_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_295_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_296_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_297_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_298_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_299_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_29_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_2_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_300_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_301_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_302_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_303_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_304_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_305_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_306_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_307_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_308_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_309_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_30_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_310_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_311_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_312_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_313_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_314_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_315_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_316_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_317_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_318_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_319_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_31_100.jpg,100,100,apple,0,0,100,100
Apple Red 1/r_320_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/0_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/100_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/101_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/102_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/103_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/104_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/105_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/106_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/107_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/108_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/109_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/10_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/110_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/111_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/112_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/113_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/114_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/115_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/116_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/117_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/118_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/119_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/11_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/120_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/121_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/122_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/123_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/124_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/125_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/126_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/127_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/128_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/129_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/12_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/130_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/131_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/132_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/133_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/134_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/135_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/136_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/137_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/138_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/139_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/13_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/140_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/141_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/142_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/143_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/144_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/145_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/146_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/147_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/148_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/149_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/14_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/150_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/151_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/152_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/153_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/154_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/155_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/156_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/157_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/158_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/159_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/15_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/160_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/161_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/162_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/163_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/164_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/165_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/166_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/167_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/168_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/169_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/16_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/170_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/171_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/172_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/173_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/174_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/175_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/176_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/177_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/178_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/179_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/17_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/180_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/181_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/182_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/183_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/184_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/185_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/186_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/187_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/188_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/189_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/18_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/190_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/191_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/192_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/193_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/194_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/195_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/196_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/197_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/198_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/199_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/19_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/1_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/200_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/201_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/202_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/203_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/204_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/205_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/206_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/207_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/208_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/209_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/20_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/210_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/211_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/212_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/213_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/214_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/215_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/216_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/217_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/218_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/219_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/21_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/220_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/221_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/222_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/223_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/224_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/225_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/226_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/227_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/228_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/229_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/22_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/230_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/231_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/232_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/233_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/234_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/235_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/236_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/237_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/238_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/239_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/23_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/240_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/241_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/242_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/243_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/244_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/245_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/246_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/247_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/248_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/249_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/24_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/250_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/251_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/252_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/253_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/254_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/255_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/256_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/257_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/258_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/259_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/25_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/260_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/261_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/262_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/263_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/264_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/265_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/266_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/267_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/268_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/269_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/26_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/270_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/271_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/272_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/273_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/274_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/275_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/276_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/277_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/278_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/279_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/27_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/280_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/281_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/282_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/283_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/284_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/285_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/286_100.jpg,100,100,apple,0,0,100,100
Apple Red 2/287_100.jpg,100,100,apple,0,0,100,100
